date,content
2019-10-30 19:38:50,"RT @GraceRandolph: #HarrietMovie REVIEW! 

If, unfortunately for some reason, you need convincing that Harriet Tubman belongs on the $20 bi…"
2019-10-30 19:38:02,"RT @GraceRandolph: #HarrietMovie REVIEW! 

If, unfortunately for some reason, you need convincing that Harriet Tubman belongs on the $20 bi…"
2019-10-30 19:34:54,"RT @GraceRandolph: #HarrietMovie REVIEW! 

If, unfortunately for some reason, you need convincing that Harriet Tubman belongs on the $20 bi…"
2019-10-30 19:33:15,RT @tubmanstamp: “Do you have The Stamp?” Tom Power asks Cynthia Erivo in this interview discussing her portrayal of the famed abolitionist…
2019-10-30 19:31:13,Seeing #HarrietMovie movie on Saturday https://t.co/AAxMT9cBDp
2019-10-30 19:29:18,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 19:26:52,"RT @GraceRandolph: #HarrietMovie REVIEW! 

If, unfortunately for some reason, you need convincing that Harriet Tubman belongs on the $20 bi…"
2019-10-30 19:24:20,"#HarrietMovie REVIEW! 

If, unfortunately for some reason, you need convincing that Harriet Tubman belongs on the $… https://t.co/4boSptYxMY"
2019-10-30 19:23:45,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 19:23:21,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 19:19:28,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 19:06:05,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 19:00:51,"RT @Xone_Up: This is truly a blessing to be apart of history like this. Super grateful for this opportunity, and s/o the rest of my VSU fam…"
2019-10-30 19:00:41,"RT @angelique814: Last night, @CynthiaEriVo blew the roof off the Orpheum with a live performance of “Stand Up” as the end credits rolled o…"
2019-10-30 18:54:09,RT @tubmanstamp: “Do you have The Stamp?” Tom Power asks Cynthia Erivo in this interview discussing her portrayal of the famed abolitionist…
2019-10-30 18:51:24,"Last night, @CynthiaEriVo blew the roof off the Orpheum with a live performance of “Stand Up” as the end credits ro… https://t.co/8tRF774eEO"
2019-10-30 18:50:22,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 18:49:54,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 18:47:13,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 18:43:48,RT @ProudMisisipian: I wonder which blue check shill will they send to promote #HarrietMovie. Will it be Beyonce? Cardi B?  Fill in the bla…
2019-10-30 18:33:31,"RT @gettysburgmaam: Louise Davis 83 
Harriet Tubman’s 3rd cousin. 
.
Keeping her legacy alive. 
.
#History #Harriet #HarrietMovie #HarrietT…"
2019-10-30 18:25:21,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
2019-10-30 18:21:41,"RT @Behembaba: ""... It's also especially interesting that--in the hell that white supremacists built--the Big Bad of Harriet is a Black man…"
