time,content,Cleaned,Sentiment_polarity,Sentiment_subjectivity
2019-10-30 02:00:27,"""Kill that son-of-a-bitch John Kennedy. This has got to be done."" Just Another Lawyer Now. P 159, Para 1.… https://t.co/e9CryH3MqD",kill son bitch john kennedy got done another lawyer p para,0.0,0.0
2019-10-30 02:00:04,"RT @GriffKohout: @GOPoversight @realDonaldTrump @Jim_Jordan @RepMarkMeadows @RepAdamSchiff #enjoy the day !!!

STAY IN THE MOMENT !!! #ZEN…",griffkohout gopoversight realdonaldtrump jim jordan repmarkmeadows repadamschiff enjoy day stay moment zen,0.4,0.5
2019-10-30 01:56:22,RT @PamelaDayM: The :elephant: in the room: how weird will it be for Martin Scorsese this wknd when box office stories don’t mention #TheIrishman —…,pameladaym elephant room weird martin scorsese wknd box office story mention theirishman,-0.5,1.0
2019-10-30 01:53:50,The :elephant: in the room: how weird will it be for Martin Scorsese this wknd when box office stories don’t mention… https://t.co/MQudX6iYeg,elephant room weird martin scorsese wknd box office story mention,-0.5,1.0
2019-10-30 01:51:55,"Getting ready for #TheIrishman. Watching #TheDeparted. Probably will watch #Goodfellas for the 7,000th time and… https://t.co/jVEiF3KjQE",getting ready theirishman watching thedeparted probably watch goodfellas th time,0.2,0.5
2019-10-30 01:43:33,@adnansvirk @CinephilePod Finally found a theater in my area that is going to have #TheIrishman in theaters and I a… https://t.co/oD9pfVUZSR,cinephilepod finally found theater area going theirishman theater,0.0,1.0
2019-10-30 01:31:13,"RT @GriffKohout: @GOPoversight @realDonaldTrump @Jim_Jordan @RepMarkMeadows @RepAdamSchiff #enjoy the day !!!

STAY IN THE MOMENT !!! #ZEN…",griffkohout gopoversight realdonaldtrump jim jordan repmarkmeadows repadamschiff enjoy day stay moment zen,0.4,0.5
2019-10-30 01:29:23,"#TheIrishman 2019 
Synopsis
Bio-crime drama directed by #MartinScorsese in which the story centers on #FrankSheeran… https://t.co/Kw5XolGlXV",theirishman synopsis bio crime drama directed martinscorsese story center franksheeran,-0.1,0.1
2019-10-30 01:22:54,"RT @JoeyMagidson: Working on my review of #TheIrishman and even a month after seeing it at @TheNYFF, I’m still enraptured by it. @TheIrishm…",joeymagidson working review theirishman even month seeing thenyff still enraptured theirishm,0.0,0.0
2019-10-30 01:19:06,"Working on my review of #TheIrishman and even a month after seeing it at @TheNYFF, I’m still enraptured by it.… https://t.co/HgjoUKaFrM",working review theirishman even month seeing thenyff still enraptured,0.0,0.0
2019-10-30 01:15:39,"RT @Variety: The #Oscars race has started. In contention for best picture?
#Joker
#LittleWomen
#UncutGems
#TheIrishman
#TheLighthouse
#Hust…",variety oscar race started contention best picture joker littlewomen uncutgems theirishman thelighthouse hust,1.0,0.3
2019-10-30 01:13:39,"RT @TheFilmStage: Martin Scorsese on convincing Joe Pesci to do #TheIrishman and his experience on set: ""You've got to ask him more than on…",thefilmstage martin scorsese convincing joe pesci theirishman experience set got ask,0.5,1.0
2019-10-30 01:12:27,"RT @Variety: #TheIrishman composer Robbie Robertson on collaborating with Martin Scorsese: ""I don't read or write music...I communicate wit…",variety theirishman composer robbie robertson collaborating martin scorsese read write music communicate wit,0.0,0.0
2019-10-30 01:11:47,"RT @Variety: #TheIrishman composer Robbie Robertson on collaborating with Martin Scorsese: ""I don't read or write music...I communicate wit…",variety theirishman composer robbie robertson collaborating martin scorsese read write music communicate wit,0.0,0.0
2019-10-30 01:01:16,"RT @Variety: The #Oscars race has started. In contention for best picture?
#Joker
#LittleWomen
#UncutGems
#TheIrishman
#TheLighthouse
#Hust…",variety oscar race started contention best picture joker littlewomen uncutgems theirishman thelighthouse hust,1.0,0.3
2019-10-30 01:00:58,"Hoffa said, ""I've got to do something about that son of a bitch Bobby Kennedy. He's got to go."" Nothing More Than a… https://t.co/mxoGUZdxxb",hoffa said got something son bitch bobby kennedy got go nothing,0.0,0.0
2019-10-30 00:52:24,RT @TheFilmStage: Martin Scorsese discusses how Alfred Hitchcock's #Psycho was a major influence on #TheIrishman: https://t.co/MEdwoHs4HK h…,thefilmstage martin scorsese discus alfred hitchcock psycho major influence theirishman h,0.0625,0.5
2019-10-30 00:48:51,"#TheIrishman not having showtimes for Friday in Austin, TX is giving me agita.

@drafthouse @alamodrafthouse",theirishman showtime friday austin tx giving agita drafthouse alamodrafthouse,0.0,0.0
2019-10-30 00:43:22,"RT @Variety: The #Oscars race has started. In contention for best picture?
#Joker
#LittleWomen
#UncutGems
#TheIrishman
#TheLighthouse
#Hust…",variety oscar race started contention best picture joker littlewomen uncutgems theirishman thelighthouse hust,1.0,0.3
2019-10-30 00:35:51,"RT @Variety: #TheIrishman composer Robbie Robertson on collaborating with Martin Scorsese: ""I don't read or write music...I communicate wit…",variety theirishman composer robbie robertson collaborating martin scorsese read write music communicate wit,0.0,0.0
2019-10-30 00:35:41,RT @NetflixQueue: SCORSESE. #TheIrishman https://t.co/IE3Bm3JCVr,netflixqueue scorsese theirishman,0.0,0.0
2019-10-30 00:28:56,"RT @Variety: #TheIrishman composer Robbie Robertson on collaborating with Martin Scorsese: ""I don't read or write music...I communicate wit…",variety theirishman composer robbie robertson collaborating martin scorsese read write music communicate wit,0.0,0.0
2019-10-30 00:27:31,"RT @Variety: #TheIrishman composer Robbie Robertson on collaborating with Martin Scorsese: ""I don't read or write music...I communicate wit…",variety theirishman composer robbie robertson collaborating martin scorsese read write music communicate wit,0.0,0.0
2019-10-30 00:24:03,"Don’t worry about the runtime, #TheIrishman, an intimate epic about life in and after the mafia, keeps you rapt fro… https://t.co/53ZL8CkFyj",worry runtime theirishman intimate epic life mafia keep rapt fro,0.15000000000000002,0.5
2019-10-30 00:20:15,"RT @Variety: #TheIrishman composer Robbie Robertson on collaborating with Martin Scorsese: ""I don't read or write music...I communicate wit…",variety theirishman composer robbie robertson collaborating martin scorsese read write music communicate wit,0.0,0.0
2019-10-30 00:19:27,"This is episode 401 featuring @CriticSean 's trip to L.A to see #TheIrishman @criticspod @CriticsChoice 

https://t.co/LD2ySOKyxb",episode featuring criticsean trip l see theirishman criticspod criticschoice,0.0,0.0
2019-10-30 00:17:12,"RT @Variety: #TheIrishman composer Robbie Robertson on collaborating with Martin Scorsese: ""I don't read or write music...I communicate wit…",variety theirishman composer robbie robertson collaborating martin scorsese read write music communicate wit,0.0,0.0
2019-10-30 00:15:24,"RT @Variety: #TheIrishman composer Robbie Robertson on collaborating with Martin Scorsese: ""I don't read or write music...I communicate wit…",variety theirishman composer robbie robertson collaborating martin scorsese read write music communicate wit,0.0,0.0
2019-10-30 00:15:00,"#TheIrishman composer Robbie Robertson on collaborating with Martin Scorsese: ""I don't read or write music...I comm… https://t.co/BjhAm5OmSP",theirishman composer robbie robertson collaborating martin scorsese read write music comm,0.0,0.0
2019-10-30 00:12:56,@CStrable Which is funny because he’s releasing #TheIrishman on @netflix ... I think he started all this drama for… https://t.co/A2FDTo9Jyt,funny releasing theirishman netflix think started drama,0.25,1.0
2019-10-30 00:00:48,'Every Easter and every Christmas you would meet with the particular boss at a party and you showed your respect wi… https://t.co/jWwct669Ob,every easter every christmas would meet particular bos party showed respect wi,0.16666666666666666,0.3333333333333333
2019-10-30 00:00:35,"RT @dyllyp: Driving during rush hour in LA...

but I’m heading to an early screening of #TheIrishman... 

which is apparently 3.5 hours lon…",dyllyp driving rush hour la heading early screening theirishman apparently hour lon,0.07500000000000001,0.32499999999999996
2019-10-29 23:50:33,So trying to keep calm before the storm here-.https://t.co/sP11NbNwBO  under caution warning right now am going to… https://t.co/Yl8YjMcucu,trying keep calm storm caution warning right going,0.29285714285714287,0.6428571428571428
2019-10-29 23:48:52,"Driving during rush hour in LA...

but I’m heading to an early screening of #TheIrishman... 

which is apparently 3… https://t.co/s6KTHg7Z4p",driving rush hour la heading early screening theirishman apparently,0.07500000000000001,0.32499999999999996
2019-10-29 23:29:02,"RT @mattknost: #TheIrishman is coming! So @TheRochaSays &amp; I, thanks to patron @drewensz,  felt it was high time we did a @toptenshow of his…",mattknost theirishman coming therochasays amp thanks patron drewensz felt high time toptenshow,0.18,0.37
2019-10-29 23:29:00,"Scorsese, De Niro and Pacino on time and '#TheIrishman'
https://t.co/PmWlZO476k",scorsese de niro pacino time theirishman,0.0,0.0
2019-10-29 23:16:53,Time for another watch of Goodfellas before Friday #TheIrishman,time another watch goodfellas friday theirishman,0.0,0.0
2019-10-29 23:12:56,"RT @Variety: #TheIrishman composer Robbie Robertson opens up about his relationship with Martin Scorsese, and what the director always tell…",variety theirishman composer robbie robertson open relationship martin scorsese director always tell,0.0,0.5
2019-10-29 23:11:17,"RT @LeoDiCaprio: Very proud to attend the premiere of #TheIrishman. Congratulations to my friend and mentor Martin Scorsese, and to Robert…",leodicaprio proud attend premiere theirishman congratulation friend mentor martin scorsese robert,0.8,1.0
2019-10-29 23:05:03,"RT @Variety: Robbie Robertson discusses composing #TheIrishman, and conversations he had with Scorsese, who said of the characters, ""A lot…",variety robbie robertson discus composing theirishman conversation scorsese said character lot,0.0,0.0
2019-10-29 23:04:39,"RT @Variety: #TheIrishman composer Robbie Robertson opens up about his relationship with Martin Scorsese, and what the director always tell…",variety theirishman composer robbie robertson open relationship martin scorsese director always tell,0.0,0.5
2019-10-29 23:00:54,'If he had a drink in him Sinatra was an asshole. He'd put on a gorilla suit when he got drunk.' Respect With an En… https://t.co/Rl5Z38h1w2,drink sinatra asshole put gorilla suit got drunk respect en,-0.5,1.0
2019-10-29 22:53:57,RT @jfafilms: The Real Casino Special Edition https://t.co/eeK1A6iOzN  prepare for #TheIrishman @TheIrishmanmovie,jfafilms real casino special edition prepare theirishman theirishmanmovie,0.2785714285714286,0.4357142857142857
2019-10-29 22:40:49,"RT @TheRochaSays: On the NEW @toptenshow , @mattknost &amp; I count down The Top 10 Martin Scorsese films in honor of #TheIrishman and patron @…",therochasays new toptenshow mattknost amp count top martin scorsese film honor theirishman patron,0.3181818181818182,0.4772727272727273
2019-10-29 22:39:32,"RT @Variety: Robbie Robertson discusses composing #TheIrishman, and conversations he had with Scorsese, who said of the characters, ""A lot…",variety robbie robertson discus composing theirishman conversation scorsese said character lot,0.0,0.0
2019-10-29 22:37:24,RT @MidlandsMovies: With the UK release of #TheIrishman we have an amazing new #competition! RT &amp; Follow for a chance to win a Scorsese boo…,midlandsmovies uk release theirishman amazing new competition rt amp follow chance win scorsese boo,0.5121212121212122,0.5848484848484848
2019-10-29 22:35:36,"RT @Variety: #TheIrishman composer Robbie Robertson opens up about his relationship with Martin Scorsese, and what the director always tell…",variety theirishman composer robbie robertson open relationship martin scorsese director always tell,0.0,0.5
2019-10-29 22:35:01,RT @MOVIEMACHINEPOD: Al Pacino fans!!! What is your favorite Al Pacino movie? #TheIrishman #alpacino #movietimemachine #TuesdayTips,moviemachinepod al pacino fan favorite al pacino movie theirishman alpacino movietimemachine tuesdaytips,0.5,1.0
2019-10-29 22:30:55,"RT @Variety: Robbie Robertson discusses composing #TheIrishman, and conversations he had with Scorsese, who said of the characters, ""A lot…",variety robbie robertson discus composing theirishman conversation scorsese said character lot,0.0,0.0
2019-10-29 22:28:13,"RT @Variety: #TheIrishman composer Robbie Robertson opens up about his relationship with Martin Scorsese, and what the director always tell…",variety theirishman composer robbie robertson open relationship martin scorsese director always tell,0.0,0.5
2019-10-29 22:24:49,"RT @Variety: Robbie Robertson discusses composing #TheIrishman, and conversations he had with Scorsese, who said of the characters, ""A lot…",variety robbie robertson discus composing theirishman conversation scorsese said character lot,0.0,0.0
2019-10-29 22:22:03,"RT @Variety: Robbie Robertson discusses composing #TheIrishman, and conversations he had with Scorsese, who said of the characters, ""A lot…",variety robbie robertson discus composing theirishman conversation scorsese said character lot,0.0,0.0
2019-10-29 22:21:40,"RT @DavePalmer41: Netflix typically doesn’t report box office figures for their films, but I wonder if they will break their rule should #T…",davepalmer netflix typically report box office figure film wonder break rule,-0.16666666666666666,0.5
2019-10-29 22:19:36,"Robbie Robertson discusses composing #TheIrishman, and conversations he had with Scorsese, who said of the characte… https://t.co/snJFpZtTtF",robbie robertson discus composing theirishman conversation scorsese said characte,0.0,0.0
2019-10-29 22:19:25,"RT @Variety: #TheIrishman composer Robbie Robertson opens up about his relationship with Martin Scorsese, and what the director always tell…",variety theirishman composer robbie robertson open relationship martin scorsese director always tell,0.0,0.5
2019-10-29 22:17:31,"RT @Variety: #TheIrishman composer Robbie Robertson opens up about his relationship with Martin Scorsese, and what the director always tell…",variety theirishman composer robbie robertson open relationship martin scorsese director always tell,0.0,0.5
2019-10-29 22:16:28,"RT @Variety: #TheIrishman composer Robbie Robertson opens up about his relationship with Martin Scorsese, and what the director always tell…",variety theirishman composer robbie robertson open relationship martin scorsese director always tell,0.0,0.5
2019-10-29 22:16:28,"RT @Variety: #TheIrishman composer Robbie Robertson opens up about his relationship with Martin Scorsese, and what the director always tell…",variety theirishman composer robbie robertson open relationship martin scorsese director always tell,0.0,0.5
2019-10-29 22:16:04,"#TheIrishman composer Robbie Robertson opens up about his relationship with Martin Scorsese, and what the director… https://t.co/Qlk8dp2rBF",theirishman composer robbie robertson open relationship martin scorsese director,0.0,0.5
2019-10-29 22:13:53,This from a child molester ? #RobertDeNiro people need to boycott your movie #TheIrishman why would anyone want to… https://t.co/94F3zhUYRv,child molester robertdeniro people need boycott movie theirishman would anyone want,0.0,0.0
2019-10-29 22:05:39,All for a good old fashion movie. And with the #TheIrishman clocking in at 3.5 hours....bring it on.,good old fashion movie theirishman clocking hour bring,0.39999999999999997,0.4
2019-10-29 22:00:59,"RT @mattknost: #TheIrishman is coming! So @TheRochaSays &amp; I, thanks to patron @drewensz,  felt it was high time we did a @toptenshow of his…",mattknost theirishman coming therochasays amp thanks patron drewensz felt high time toptenshow,0.18,0.37
2019-10-29 22:00:11,'Russell himself had no great use for #FrankSinatra.I know Russell was no sucker for the #Hollywood glamor. Russell… https://t.co/cPujP5WHl7,russell great use franksinatra know russell sucker hollywood glamor russell,0.25,0.775
2019-10-29 22:00:03,"RT @TheRochaSays: On the NEW @toptenshow , @mattknost &amp; I count down The Top 10 Martin Scorsese films in honor of #TheIrishman and patron @…",therochasays new toptenshow mattknost amp count top martin scorsese film honor theirishman patron,0.3181818181818182,0.4772727272727273
2019-10-29 21:59:38,"RT @mattknost: #TheIrishman is coming! So @TheRochaSays &amp; I, thanks to patron @drewensz,  felt it was high time we did a @toptenshow of his…",mattknost theirishman coming therochasays amp thanks patron drewensz felt high time toptenshow,0.18,0.37
2019-10-29 21:54:53,"RT @johnnykats: ‘#KATS! @WynnLasVegas, #TheIrishman coming for @SebastianComedy; @lizzo sells out, @PointerOfficial drop in on @Cosmopolita…",johnnykats kat wynnlasvegas theirishman coming sebastiancomedy lizzo sell pointerofficial drop cosmopolita,0.0,0.0
2019-10-29 21:32:16,"RT @TheFilmStage: Martin Scorsese on convincing Joe Pesci to do #TheIrishman and his experience on set: ""You've got to ask him more than on…",thefilmstage martin scorsese convincing joe pesci theirishman experience set got ask,0.5,1.0
2019-10-29 21:25:07,"#RobbieRobertson Gets Deep About ‘#TheIrishman,’ Scorsese, and ‘Once Were Brothers’ https://t.co/uJ5gfYyOMM https://t.co/sQnfxYi892",robbierobertson get deep theirishman scorsese brother,0.0,0.4
2019-10-29 21:24:36,"This is still surreal. Out of the hundreds (thousands?) of well-known people I’ve interviewed over the years, there… https://t.co/RlSxRFVVJS",still surreal hundred thousand well known people interviewed year,0.25,1.0
2019-10-29 21:20:25,"RT @TheFilmStage: Martin Scorsese on convincing Joe Pesci to do #TheIrishman and his experience on set: ""You've got to ask him more than on…",thefilmstage martin scorsese convincing joe pesci theirishman experience set got ask,0.5,1.0
2019-10-29 21:14:09,"RT @TheRochaSays: On the NEW @toptenshow , @mattknost &amp; I count down The Top 10 Martin Scorsese films in honor of #TheIrishman and patron @…",therochasays new toptenshow mattknost amp count top martin scorsese film honor theirishman patron,0.3181818181818182,0.4772727272727273
2019-10-29 21:02:59,"Netflix typically doesn’t report box office figures for their films, but I wonder if they will break their rule sho… https://t.co/7z69tBiLza",netflix typically report box office figure film wonder break rule sho,-0.16666666666666666,0.5
2019-10-29 21:00:48,'The new Irish president John F. Kennedy was a little bit of a treat. He was the first Irish Catholic ever too get… https://t.co/t08ACY78xw,new irish president john f kennedy little bit treat first irish catholic ever,0.03314393939393939,0.23131313131313133
2019-10-29 20:51:07,"RT @Variety: The #Oscars race has started. In contention for best picture?
#Joker
#LittleWomen
#UncutGems
#TheIrishman
#TheLighthouse
#Hust…",variety oscar race started contention best picture joker littlewomen uncutgems theirishman thelighthouse hust,1.0,0.3
2019-10-29 20:47:22,"RT @TheFilmStage: Martin Scorsese on convincing Joe Pesci to do #TheIrishman and his experience on set: ""You've got to ask him more than on…",thefilmstage martin scorsese convincing joe pesci theirishman experience set got ask,0.5,1.0
2019-10-29 20:46:40,"RT @TheFilmStage: Martin Scorsese on convincing Joe Pesci to do #TheIrishman and his experience on set: ""You've got to ask him more than on…",thefilmstage martin scorsese convincing joe pesci theirishman experience set got ask,0.5,1.0
2019-10-29 20:39:50,"RT @TheFilmStage: Martin Scorsese on convincing Joe Pesci to do #TheIrishman and his experience on set: ""You've got to ask him more than on…",thefilmstage martin scorsese convincing joe pesci theirishman experience set got ask,0.5,1.0
2019-10-29 20:37:20,@bduffy198214 @_MF22 wait till after #TheIrishman shows then shut it down :thumbs_up:,mf wait till theirishman show shut thumb,0.0,0.0
2019-10-29 20:35:31,#AlPacino and Israeli girlfriend together at #TheIrishman premiere #MeitalDohan #LeonardoDiCaprio #RobertDeNiro… https://t.co/rnRZgUuiUn,alpacino israeli girlfriend together theirishman premiere meitaldohan leonardodicaprio robertdeniro,0.0,0.0
2019-10-29 20:31:39,"RT @TheFilmStage: Martin Scorsese on convincing Joe Pesci to do #TheIrishman and his experience on set: ""You've got to ask him more than on…",thefilmstage martin scorsese convincing joe pesci theirishman experience set got ask,0.5,1.0
2019-10-29 20:31:00,"Martin Scorsese on convincing Joe Pesci to do #TheIrishman and his experience on set: ""You've got to ask him more t… https://t.co/LOH8FQTXo0",martin scorsese convincing joe pesci theirishman experience set got ask,0.5,1.0
2019-10-29 20:19:25,"Booked a ticket for #TheIrishman.

I can now sleep knowing I'll soon be seeing something special. :smiling_face_with_smiling_eyes:

2 Weeks",booked ticket theirishman sleep knowing soon seeing something special smiling face smiling eye week,0.35714285714285715,0.5714285714285714
2019-10-29 20:10:09,"RT @BritishGQ: Introducing our December cover star… :drum:  
Hollywood legend and star of #TheIrishman, the one and only Mr. #RobertDeNiro. 
Rea…",britishgq introducing december cover star drum hollywood legend star theirishman one mr robertdeniro rea,0.0,0.0
2019-10-29 20:02:11,Al Pacino fans!!! What is your favorite Al Pacino movie? #TheIrishman #alpacino #movietimemachine #TuesdayTips,al pacino fan favorite al pacino movie theirishman alpacino movietimemachine tuesdaytips,0.5,1.0
2019-10-29 20:00:35,"'The organisation was dubbed ""La Cosa Nostra,"" meaning this thing of ours,"" a term heard on government wiretaps.' R… https://t.co/v2dJQQMTyH",organisation dubbed la cosa nostra meaning thing term heard government wiretap r,0.0,0.0
2019-10-29 19:56:39,"RT @mattknost: #TheIrishman is coming! So @TheRochaSays &amp; I, thanks to patron @drewensz,  felt it was high time we did a @toptenshow of his…",mattknost theirishman coming therochasays amp thanks patron drewensz felt high time toptenshow,0.18,0.37
2019-10-29 19:36:09,The Real Casino Special Edition https://t.co/eeK1A6iOzN  prepare for #TheIrishman @TheIrishmanmovie,real casino special edition prepare theirishman theirishmanmovie,0.2785714285714286,0.4357142857142857
2019-10-29 19:33:08,My dad surprised me with tickets to see #TheIrishman at the The Landmark Theatre in Los Angeles this weekend. Heads… https://t.co/4xmGMLwZZF,dad surprised ticket see theirishman landmark theatre los angeles weekend head,0.1,0.9
2019-10-29 19:32:28,"First interview is coming...
With @TheIrishmanFilm’s, Dominick Laruffa Jr.
Coming at ya... November 1st, 2019 at 6:… https://t.co/Z72cP3KUta",first interview coming theirishmanfilm dominick laruffa jr coming ya november st,0.25,0.3333333333333333
2019-10-29 19:30:02,"RT @TheRochaSays: On the NEW @toptenshow , @mattknost &amp; I count down The Top 10 Martin Scorsese films in honor of #TheIrishman and patron @…",therochasays new toptenshow mattknost amp count top martin scorsese film honor theirishman patron,0.3181818181818182,0.4772727272727273
2019-10-29 19:28:12,"RT @TheRochaSays: On the NEW @toptenshow , @mattknost &amp; I count down The Top 10 Martin Scorsese films in honor of #TheIrishman and patron @…",therochasays new toptenshow mattknost amp count top martin scorsese film honor theirishman patron,0.3181818181818182,0.4772727272727273
2019-10-29 19:23:41,Chatted with Ray Romano about what it was like doing the de-aged scenes with Robert De Niro in #TheIrishman and why… https://t.co/90pvTg6oLD,chatted ray romano like de aged scene robert de niro theirishman,-0.1,0.4
2019-10-29 19:20:54,"RT @rameshlaus: Some early Best Picture #Oscars2020 Contenders:

#AvengersEndgame

#Joker

#OnceUponATimeinHollywood

#Us

#FordvsFerrari…",rameshlaus early best picture oscar contender avengersendgame joker onceuponatimeinhollywood u fordvsferrari,0.55,0.3
2019-10-29 19:20:12,"RT @mattknost: #TheIrishman is coming! So @TheRochaSays &amp; I, thanks to patron @drewensz,  felt it was high time we did a @toptenshow of his…",mattknost theirishman coming therochasays amp thanks patron drewensz felt high time toptenshow,0.18,0.37
2019-10-29 19:17:29,"On the NEW @toptenshow , @mattknost &amp; I count down The Top 10 Martin Scorsese films in honor of #TheIrishman and pa… https://t.co/fzCfZHycpQ",new toptenshow mattknost amp count top martin scorsese film honor theirishman pa,0.3181818181818182,0.4772727272727273
2019-10-29 19:10:14,"RT @mattknost: #TheIrishman is coming! So @TheRochaSays &amp; I, thanks to patron @drewensz,  felt it was high time we did a @toptenshow of his…",mattknost theirishman coming therochasays amp thanks patron drewensz felt high time toptenshow,0.18,0.37
2019-10-29 19:07:16,"Alot of good stuff coming out this month 
#DisneyPlus #TheMandalorian 
#JackRyan #TheIrishman #ManInTheHighCastle… https://t.co/1qCQLNiKMW",alot good stuff coming month disneyplus themandalorian jackryan theirishman maninthehighcastle,0.7,0.6000000000000001
2019-10-29 19:06:23,RT @SnowinRI: #TheIrishman red-carpet world premiere w/ @SnoopDogg in #Hollywood for @TheIrishmanFilm https://t.co/meFL0ILpNn,snowinri theirishman red carpet world premiere w snoopdogg hollywood theirishmanfilm,0.0,0.0
2019-10-29 19:00:26,'The mannerisms and style of the Marlon Brando portrayal in The Godfather most nearly resembled Russell Bufalino.'… https://t.co/W4JUWU0Dt9,mannerism style marlon brando portrayal godfather nearly resembled russell bufalino,0.1,0.4
2019-10-29 18:49:32,"Guardate questo film! 
/ Watch this movie!

#theirishman #martinscorsese #robertdeniro #alpacino #joepesci #crime… https://t.co/IiF3xQamRw",guardate questo film watch movie theirishman martinscorsese robertdeniro alpacino joepesci crime,0.0,0.0
2019-10-29 18:48:56,@netflix @NetflixUK We dont need any clips or teasers for the upcoming The Irishman. No need at all. Trailer was gr… https://t.co/CP57DtGORW,netflixuk dont need clip teaser upcoming irishman need trailer gr,0.0,0.0
2019-10-29 18:43:44,"RT @AlpacinoArabic: :camera_with_flash: • Al Pacino 
 - The Godfather 1974 
- #TheIrishman 2019 https://t.co/3gU79FfNVW",alpacinoarabic camera flash al pacino godfather theirishman,0.0,0.0
2019-10-29 18:40:20,"RT @BrosWhoThink: New Pod Alert :police_car_light: Ep. 62 of the Bros Who Binge Podcast discusses 2 new trailers in the Star Wars universe, Neil BlomKamp’s…",broswhothink new pod alert police car light ep bros binge podcast discus new trailer star war universe neil blomkamp,0.22424242424242424,0.5363636363636364
2019-10-29 18:39:35,@IFI_Dub I am relishing the anticipation of watching #TheIrishman more than I have done for any film in many a year. @TheIrishmanFilm,relishing anticipation watching theirishman done film many year theirishmanfilm,0.5,0.5
2019-10-29 18:26:23,I’m certain this is in direct response to the hefty running time of #TheIrishman https://t.co/vqNLhtHGoy,certain direct response hefty running time theirishman,0.15714285714285714,0.4857142857142857
2019-10-29 18:25:21,"#theirishman
Martin Scorsese on the Ritual Involved in the Visual Effects for ‘The Irishman’ https://t.co/3UG2DHatU8 via @OnePerfectShot",theirishman martin scorsese ritual involved visual effect irishman via oneperfectshot,0.0,0.0
2019-10-29 18:22:39,"Challenging was depicting fashion over the sprawling period of five decades, all overseen by Sandy Powell with abou… https://t.co/yEVz1pbRki",challenging depicting fashion sprawling period five decade overseen sandy powell abou,0.5,1.0
2019-10-29 18:21:59,#TheIrishman is rated R for pervasive language and strong violence. @TheIrishmanFilm,theirishman rated r pervasive language strong violence theirishmanfilm,0.4333333333333333,0.7333333333333333
2019-10-29 18:18:44,"RT @TweetTastings: If you registered for our latest @WalshWhiskey @TweetTastings keep your eyes peeled later this week, as we'll be selecti…",tweettastings registered latest walshwhiskey tweettastings keep eye peeled later week selecti,0.25,0.45
2019-10-29 18:17:21,"RT @TweetTastings: If you registered for our latest @WalshWhiskey @TweetTastings keep your eyes peeled later this week, as we'll be selecti…",tweettastings registered latest walshwhiskey tweettastings keep eye peeled later week selecti,0.25,0.45
2019-10-29 18:15:13,"If you registered for our latest @WalshWhiskey @TweetTastings keep your eyes peeled later this week, as we'll be se… https://t.co/lrAPd8F4wM",registered latest walshwhiskey tweettastings keep eye peeled later week se,0.25,0.45
2019-10-29 18:11:03,"RT @Klee_FilmReview: Boy. #TheIrishman is a fitting homecoming for De Niro, Pacino, Pesci, and Scorsese’s ode to gangster cinema. Hilarious…",klee filmreview boy theirishman fitting homecoming de niro pacino pesci scorsese ode gangster cinema hilarious,0.5,0.75
2019-10-29 18:07:13,RT @TheFilmStage: Martin Scorsese discusses how Alfred Hitchcock's #Psycho was a major influence on #TheIrishman: https://t.co/MEdwoHs4HK h…,thefilmstage martin scorsese discus alfred hitchcock psycho major influence theirishman h,0.0625,0.5
2019-10-29 18:06:37,RT @TheFilmStage: Martin Scorsese discusses how Alfred Hitchcock's #Psycho was a major influence on #TheIrishman: https://t.co/MEdwoHs4HK h…,thefilmstage martin scorsese discus alfred hitchcock psycho major influence theirishman h,0.0625,0.5
2019-10-29 18:00:36,"'Frank Sinatra would play there, all the big stars would.' Prosciutto Bread and Homemade Wine P 74, Para 4.… https://t.co/UNaW6xGekT",frank sinatra would play big star would prosciutto bread homemade wine p para,0.0,0.1
2019-10-29 17:59:54,"RT @mattknost: #TheIrishman is coming! So @TheRochaSays &amp; I, thanks to patron @drewensz,  felt it was high time we did a @toptenshow of his…",mattknost theirishman coming therochasays amp thanks patron drewensz felt high time toptenshow,0.18,0.37
2019-10-29 17:59:41,RT @TheFilmStage: Martin Scorsese discusses how Alfred Hitchcock's #Psycho was a major influence on #TheIrishman: https://t.co/MEdwoHs4HK h…,thefilmstage martin scorsese discus alfred hitchcock psycho major influence theirishman h,0.0625,0.5
2019-10-29 17:57:23,"RT @Variety: The #Oscars race has started. In contention for best picture?
#Joker
#LittleWomen
#UncutGems
#TheIrishman
#TheLighthouse
#Hust…",variety oscar race started contention best picture joker littlewomen uncutgems theirishman thelighthouse hust,1.0,0.3
2019-10-29 17:57:00,"Be the first person to watch a movie The Irishman
The Irishman in HD 1080p, Watch The Irishman in HD, Watch The Iri… https://t.co/rPOODFaSII",first person watch movie irishman irishman hd p watch irishman hd watch iri,0.25,0.3333333333333333
2019-10-29 17:52:29,"#TheIrishman is coming! So @TheRochaSays &amp; I, thanks to patron @drewensz,  felt it was high time we did a… https://t.co/Wu6xZ7ZeMm",theirishman coming therochasays amp thanks patron drewensz felt high time,0.18,0.37
2019-10-29 17:51:05,I can't wait for #TheIrishman to come on to @NetflixUK,wait theirishman come netflixuk,0.0,0.0
